0	0.2702115774154663
25	0.033133670687675476
50	0.023801863193511963
75	0.01821288838982582
100	0.016928894445300102
125	0.01858895644545555
150	0.014394983649253845
175	0.01396862417459488
200	0.010355940088629723
225	0.013516649603843689
250	0.012527228333055973
275	0.009089460596442223
300	0.01614569127559662
325	0.011148400604724884
350	0.009969200938940048
375	0.015171791426837444
400	0.010424505919218063
425	0.008712456561625004
450	0.009759115986526012
475	0.0065725380554795265
500	0.009645923972129822
525	0.007229304406791925
550	0.009140283800661564
575	0.010266155004501343
600	0.008903096430003643
625	0.00845685601234436
650	0.0061309803277254105
675	0.005861369892954826
700	0.00807889737188816
725	0.005901593714952469
750	0.005940088536590338
775	0.008223638869822025
800	0.005377329885959625
825	0.007440802175551653
850	0.004642273299396038
875	0.006265990901738405
900	0.006818669848144054
925	0.006272034719586372
950	0.007398037239909172
975	0.006509961560368538
1000	0.00619472237303853
1025	0.004897006321698427
1050	0.006842825561761856
1075	0.004306596238166094
1100	0.005786704830825329
1125	0.005623303819447756
1150	0.005699075758457184
1175	0.006916670594364405
1200	0.0068015772849321365
1225	0.004549721721559763
1250	0.004639440681785345
1275	0.006898308638483286
1300	0.004172472283244133
1325	0.0036558005958795547
1350	0.005187580361962318
1375	0.005591327790170908
1400	0.008247287943959236
1425	0.0034121647477149963
1450	0.004355430603027344
1475	0.0038750856183469296
1500	0.0051423655822873116
1525	0.0071802884340286255
1550	0.0031754530500620604
1575	0.003626111429184675
1600	0.005736530292779207
1625	0.005199353210628033
1650	0.0051691122353076935
1675	0.006038514897227287
1700	0.009886432439088821
1725	0.008312300778925419
1750	0.004317049868404865
1775	0.004371091723442078
1800	0.003337858710438013
1825	0.007646833546459675
1850	0.0033274460583925247
1875	0.004895379301160574
1900	0.0033803898841142654
1925	0.007535439450293779
1950	0.0037390640936791897
1975	0.004355252720415592
2000	0.0032678679563105106
2025	0.003476532408967614
2050	0.0028935070149600506
2075	0.002658213023096323
2100	0.002309235744178295
2125	0.0034228407312184572
2150	0.0029476871713995934
2175	0.00312704942189157
2200	0.0030445409938693047
2225	0.004129132255911827
2250	0.0028948611579835415
2275	0.002924548462033272
2300	0.003339273389428854
2325	0.0022733453661203384
2350	0.0039962599985301495
2375	0.002255421131849289
2400	0.002189494203776121
2425	0.0022012952249497175
2450	0.002393467351794243
2475	0.003760669846087694
2500	0.0028921011835336685
2525	0.0017081547994166613
2550	0.002552205231040716
2575	0.003624113043770194
2600	0.003119543194770813
2625	0.004508585203438997
2650	0.0024414993822574615
2675	0.00315671693533659
2700	0.002505981596186757
2725	0.0022887950763106346
2750	0.00323463580571115
2775	0.0016591845778748393
2800	0.002017355989664793
2825	0.0023064434062689543
2850	0.0026138415560126305
2875	0.0033691523130983114
2900	0.003347915131598711
2925	0.002929487032815814
2950	0.0026323124766349792
2975	0.00264938548207283
