0	0.8869135975837708
25	0.23081202805042267
50	0.23910818994045258
75	0.23976802825927734
100	0.2545090913772583
125	0.21849291026592255
150	0.18219679594039917
175	0.21952120959758759
200	0.12709468603134155
225	0.22414462268352509
250	0.19438742101192474
275	0.11653263866901398
300	0.10474485158920288
325	0.16165895760059357
350	0.12784157693386078
375	0.12501798570156097
400	0.12441828846931458
425	0.08215431123971939
450	0.0797879621386528
475	0.1331416666507721
500	0.12282845377922058
525	0.12523964047431946
550	0.09353707730770111
575	0.11445663124322891
600	0.07218105345964432
625	0.11234566569328308
650	0.09902086108922958
675	0.1475907266139984
700	0.0843043252825737
725	0.07787813246250153
750	0.14681972563266754
775	0.09678087383508682
800	0.06657867133617401
825	0.11165725439786911
850	0.1990474909543991
875	0.06661978363990784
900	0.07456553727388382
925	0.07288482785224915
950	0.06868545711040497
975	0.07149961590766907
1000	0.10546285659074783
1025	0.07336320728063583
1050	0.08362364768981934
1075	0.08245506882667542
1100	0.20154955983161926
1125	0.12528955936431885
1150	0.10508773475885391
1175	0.07449080049991608
1200	0.07285833358764648
1225	0.05747344717383385
1250	0.07104244083166122
1275	0.06311353296041489
1300	0.06298375874757767
1325	0.0782923623919487
1350	0.06296049058437347
1375	0.056303925812244415
1400	0.09184259176254272
1425	0.06529393792152405
1450	0.07416181266307831
1475	0.09908390790224075
1500	0.07910168915987015
1525	0.0803273543715477
1550	0.07598400861024857
1575	0.07253693044185638
1600	0.07693427801132202
1625	0.09840763360261917
1650	0.13801829516887665
1675	0.061812952160835266
1700	0.059406548738479614
1725	0.05156077444553375
1750	0.06051730737090111
1775	0.07766313850879669
1800	0.07819781452417374
1825	0.05712532997131348
1850	0.10266193747520447
1875	0.06689763069152832
1900	0.08761297911405563
1925	0.08169153332710266
1950	0.07555907219648361
1975	0.06425491720438004
2000	0.06043730303645134
2025	0.09108482301235199
2050	0.0779905915260315
2075	0.0659632757306099
2100	0.05035492032766342
2125	0.05698784068226814
2150	0.04950741305947304
2175	0.06292080879211426
2200	0.09903020411729813
2225	0.10344073176383972
2250	0.07921548187732697
2275	0.08709553629159927
2300	0.08994291722774506
2325	0.06569726765155792
2350	0.06370405107736588
2375	0.05422015115618706
2400	0.05548496171832085
2425	0.04809404909610748
2450	0.05465894192457199
2475	0.046165287494659424
